"","idmen","maxn"
"1151",1212406122000100,2
"1152",1212406123980100,4
"1153",1212466094370100,1
"1154",1212466102990100,2
"1155",1212466103840100,4
"1156",1212466118450100,5
"1157",1212477013160100,3
"1158",1212477020060100,1
"1159",1212477051650100,2
"1160",1212477066630100,2
"1161",1212477075690100,3
"1162",1212477089680100,2
"1163",1212477091130100,5
"1164",1212477108800100,2
"1165",1212477118740100,3
"1166",1212478012620100,3
"1167",1212478031690100,4
"1168",1212478033220100,1
"1169",1212478040580100,2
"1170",1212478053790100,1
"1171",1212478063150100,2
"1172",1212478081230100,2
"1173",1212478095500100,2
"1174",1212478117610100,1
"1175",1212566052310100,4
"1176",1212566102990100,1
"1177",1212566113300100,3
"1178",1212566121140100,3
"1179",1212573013160100,5
"1180",1212573016060100,1
"1181",1212573032540100,1
"1182",1212573034710100,1
"1183",1212573051770100,3
"1184",1212573051770200,2
"1185",1212573102990100,2
"1186",1212573109060100,2
"1187",1212573115750100,2
"1188",1212573117610100,2
"1189",1300010012620100,1
"1190",1300010013160100,2
"1191",1300010067050100,3
"1192",1300010101420100,4
"1193",1300010118640100,3
"1194",1300010118740100,5
"1195",1300010122000100,2
"1196",1300020001240100,6
"1197",1300020017070100,4
"1198",1300020034710100,1
"1199",1300020059260100,2
"1200",1300020067050100,4
"1201",1300149016060100,6
"1202",1300149032540100,2
"1203",1300149040950100,2
"1204",1300149044120100,3
"1205",1300149052310100,5
"1206",1300149063150100,6
"1207",1300149073230100,2
"1208",1300149073510100,4
"1209",1300149101420100,4
"1210",1300177011670100,3
"1211",1300177040580100,4
"1212",1300177051770100,1
"1213",1300177067050100,2
"1214",1300177091130100,1
"1215",1300177104200100,1
"1216",1300177118450100,2
"1217",1300177124040100,2
"1218",1300339001240100,2
"1219",1300339027210100,2
"1220",1300339101960100,2
"1221",1300339106580100,3
"1222",1300339118450100,1
"1223",1300443012930100,4
"1224",1300443020540100,4
"1225",1300443023850100,2
"1226",1300443031690100,1
"1227",1300443042000100,2
"1228",1300443044120100,4
"1229",1300443082450100,4
"1230",1300443123980100,2
"1231",1300493015750100,1
"1232",1300493017070100,1
"1233",1300493040950100,2
"1234",1300493064920100,1
"1235",1300493088460100,4
"1236",1300493094370100,3
"1237",1300493118640100,2
"1238",1300493121140100,4
"1239",1300496012930100,5
"1240",1300496015750100,2
"1241",1300496023850100,3
"1242",1300496033220100,1
"1243",1300496051020100,2
"1244",1300496051650100,1
"1245",1300496058220100,1
"1246",1300496059260100,1
"1247",1300496082030100,1
"1248",1300496102990100,4
"1249",1300496110640100,5
"1250",1300528045130100,3
"1251",1300528051020100,3
"1252",1300528064920100,4
"1253",1300528067860100,1
"1254",1300528087500100,2
"1255",1300528101960100,2
"1256",1300597031690100,2
"1257",1300597039590100,4
"1258",1300597039590200,1
"1259",1300597052310100,1
"1260",1300597067050100,1
"1261",1300612023850100,1
"1262",1300612043310100,2
"1263",1300612043310200,1
"1264",1300612081230100,1
"1265",1300612086440100,6
"1266",1300612101420100,1
"1267",1300612115750100,1
"1268",1300612123980100,3
"1269",1300707039370100,2
"1270",1300707078730100,4
"1271",1300707082030100,4
"1272",1300707092030100,2
"1273",1300707095500100,8
"1274",1300742023850100,5
"1275",1300742026420100,1
"1276",1300742027210100,3
"1277",1300742051650100,4
"1278",1300742073620100,2
"1279",1300742099390100,2
"1280",1300772011670100,4
"1281",1300772012180100,1
"1282",1300772017600100,1
"1283",1300772082450100,1
"1284",1300772084110100,2
"1285",1300772087500100,1
"1286",1300772101420100,5
"1287",1300772118450100,4
"1288",1300772118640100,2
"1289",1300772124040100,3
"1290",1300817010270100,3
"1291",1300817015750100,1
"1292",1300817051770100,2
"1293",1300817057590100,2
"1294",1300817103840100,2
"1295",1300817104200100,3
"1296",1300817108800100,3
"1297",1300820081230100,4
"1298",1300820084110100,1
"1299",1300820091130100,1
"1300",1300820095380100,3
"1301",1300820106930100,1
"1302",1300820109060100,2
"1303",1300820109060200,1
"1304",1300820125520100,3
"1305",1300896001240100,2
"1306",1300896001240101,3
"1307",1300896017390100,1
"1308",1300896067050100,6
"1309",1300896073230100,2
"1310",1300896073620100,2
"1311",1300896094370100,3
"1312",1300896118740100,2
"1313",1300896124040100,2
"1314",1300898015750100,5
"1315",1300898015750101,1
"1316",1300898015750300,1
"1317",1300898033220100,4
"1318",1300898039590100,1
"1319",1300898044120100,2
"1320",1300898095500100,2
"1321",1300898101420100,2
"1322",1300898123980100,3
"1323",1300898124060100,1
"1324",1300913001240100,1
"1325",1300913011670100,4
"1326",1300913020920100,2
"1327",1300913040580100,3
"1328",1300913051650100,2
"1329",1300913059550100,2
"1330",1300913073510100,3
"1331",1300913101420100,4
"1332",1300913106580100,3
"1333",1301013012180100,2
"1334",1301013012620100,1
"1335",1301013013160100,2
"1336",1301013014970100,2
"1337",1301013017070100,2
"1338",1301013025180100,1
"1339",1301013039590100,1
"1340",1301013057410100,3
"1341",1301013122680100,1
"1342",1301042001000100,1
"1343",1301042010270100,3
"1344",1301042023850100,6
"1345",1301042053790100,5
"1346",1301042057410100,4
"1347",1301042103840100,1
"1348",1301181023470100,4
"1349",1301181032540100,1
"1350",1301181055140100,2
"1351",1301386052310100,2
"1352",1301386057590100,3
"1353",1301386059550100,2
"1354",1301386103840100,4
"1355",1301483011670100,2
"1356",1301483042000100,1
"1357",1301483044120100,3
"1358",1301483045130100,1
"1359",1301483073230100,2
"1360",1301483101960100,1
"1361",1301483106580100,1
"1362",1301483124060100,1
"1363",1301497011670100,4
"1364",1301497059260100,3
"1365",1301497059260101,1
"1366",1301497094370100,1
"1367",1301497106930100,3
"1368",1301497125520100,1
"1369",1301497126670100,3
"1370",1301575018040100,1
"1371",1301575052310100,3
"1372",1301575073620100,5
"1373",1301575108800100,1
"1374",1301575122680100,2
"1375",1301580010270100,2
"1376",1301580020540100,2
"1377",1301580039370100,3
"1378",1301580045130100,4
"1379",1301580059550100,1
"1380",1301580067860100,1
"1381",1301580084110100,1
"1382",1301580091130100,1
"1383",1301580101960100,5
"1384",1301580113300100,3
"1385",1301607010270100,3
"1386",1301607017070100,2
"1387",1301607040580100,2
"1388",1301607087500100,4
"1389",1301607088460100,4
"1390",1301607099390100,4
"1391",1301607121140100,2
"1392",1301607122000100,2
"1393",1301686012180100,1
"1394",1301686020540100,1
"1395",1301686042000100,5
"1396",1301686059550100,4
"1397",1301686067860100,5
"1398",1301686101960100,1
"1399",1301686103840100,2
"1400",1301728020920100,3
"1401",1301728026420100,4
"1402",1301728027210100,3
"1403",1301728045130100,2
"1404",1301728108800100,3
"1405",1301728109060100,2
"1406",1301728113300100,2
"1407",1301746011670100,4
"1408",1301746016060100,2
"1409",1301746020540100,4
"1410",1301746092030100,3
"1411",1301746108800100,3
"1412",1301787043310100,2
"1413",1301787088460100,2
"1414",1301787101420100,4
"1415",1301787110640100,2
"1416",1302178012930100,1
"1417",1302178030630100,2
"1418",1302178032540100,1
"1419",1302178043310100,5
"1420",1302178064920100,2
"1421",1302178084110100,2
"1422",1302178099400100,2
"1423",1302178102990100,2
"1424",1302178126670100,5
"1425",1302243030630100,4
"1426",1302243040580100,1
"1427",1302243044120100,1
"1428",1302243059260100,1
"1429",1302243067860100,2
"1430",1302243087500100,1
"1431",1302243088460100,2
"1432",1302243101420100,4
"1433",1302243110640100,2
"1434",1302243114960100,2
"1435",1302243118450100,3
"1436",1302264017600100,1
"1437",1302264020920100,1
"1438",1302264042350100,6
"1439",1302264051770100,2
"1440",1302264067050100,1
"1441",1302264067860100,5
"1442",1302264088460100,1
"1443",1302264101960100,2
"1444",1302264114960100,2
"1445",1302363001240100,2
"1446",1302363017390100,2
"1447",1302363032540100,4
"1448",1302363043310100,4
"1449",1302363043310101,1
"1450",1302363095380100,2
"1451",1302363106930100,2
"1452",1302363106930101,1
"1453",1302363125520100,1
"1454",1302492052310100,2
"1455",1302492095380100,4
"1456",1302492117610100,2
"1457",1302492118450100,6
"1458",1302492118740100,3
"1459",1302603001240100,1
"1460",1302603013160100,1
"1461",1302603017600100,2
"1462",1302603020060100,4
"1463",1302603043310100,1
"1464",1302603053790100,2
"1465",1302603082030100,2
"1466",1302603106580100,3
"1467",1302603118740100,4
"1468",1302633081600100,4
"1469",1302633092030100,8
"1470",1302633102630100,1
"1471",1302651015750100,1
"1472",1302682016060100,4
"1473",1302682016330100,4
"1474",1302682051650100,1
"1475",1302682073510100,5
"1476",1302682092030100,1
"1477",1302682120650100,4
"1478",1302738039590100,1
"1479",1302738052310100,2
"1480",1302738059550100,1
"1481",1302738073620100,1
"1482",1302827016060100,5
"1483",1302827051650100,4
"1484",1302827064920100,3
"1485",1302827073620100,2
"1486",1302827087500100,1
"1487",1302827115750100,2
"1488",1302827117610100,2
"1489",1302837045130100,1
"1490",1302837051650100,2
"1491",1302837075690100,2
"1492",1302837110640100,2
"1493",1302837113300100,2
"1494",1302837123980100,1
"1495",1302839001240100,1
"1496",1302839064920100,4
"1497",1302839082030100,2
"1498",1302839086440100,2
"1499",1302839092030100,1
"1500",1302839092030200,1
"1501",1302839104200100,5
"1502",1302839108800100,2
"1503",1302839123980100,1
"1504",1303194027210100,1
"1505",1303194033220100,1
"1506",1303194040950100,4
"1507",1303194042350100,4
"1508",1303194051650100,5
"1509",1303194051650101,1
"1510",1303194059260100,2
"1511",1303194099390100,1
"1512",1303194099400100,2
"1513",1303298017390100,3
"1514",1303298033220100,3
"1515",1303298051770100,3
"1516",1303298095380100,3
"1517",1303298113300100,5
"1518",1303298124060100,2
"1519",1303387039590100,1
"1520",1303387058220100,2
"1521",1303387121140100,4
"1522",1303387124060100,4
"1523",1303387125520100,2
"1524",1303431017390100,2
"1525",1303431020540100,1
"1526",1303431026420100,7
"1527",1303431053790100,4
"1528",1303431087500100,1
"1529",1303431117610100,1
"1530",1303516011670100,2
"1531",1303516020920100,4
"1532",1303516023470100,1
"1533",1303516025180100,5
"1534",1303516040580100,1
"1535",1303516051770100,1
"1536",1303516082030100,2
"1537",1303516092030100,2
"1538",1303516104200100,3
"1539",1303516125520100,1
"1540",1303518001240100,5
"1541",1303518095380100,2
"1542",1303518099390100,4
"1543",1303518099400100,5
"1544",1303518122000100,2
"1545",1303559034710100,1
"1546",1303559040950100,6
"1547",1303559063150100,3
"1548",1303559081230100,1
"1549",1303559101420100,1
"1550",1303559118640100,2
"1551",1303747043310100,2
"1552",1303747103840100,4
"1553",1303747126670100,3
"1554",1303778108800100,3
"1555",1303868051650100,1
"1556",1303868055140100,5
"1557",1303868078730100,5
"1558",1303868092030100,2
"1559",1303868110640100,1
"1560",1303933020060100,2
"1561",1303933027210100,1
"1562",1303933040950100,3
"1563",1303933042350100,5
"1564",1303933042350101,1
"1565",1303933059260100,2
"1566",1303933063150100,5
"1567",1303933099390100,2
"1568",1303974018040100,2
"1569",1303974026420100,3
"1570",1303974042000100,3
"1571",1303974042000200,1
"1572",1303974059550100,4
"1573",1303974087500100,3
"1574",1303986027210100,1
"1575",1303986030630100,3
"1576",1303986040950100,3
"1577",1303986051020100,2
"1578",1303986112370100,1
"1579",1304014001000100,3
"1580",1304014020060100,2
"1581",1304014045130100,5
"1582",1304014087500100,1
"1583",1304014095380100,1
"1584",1304014102990100,3
"1585",1304014108800100,3
"1586",1304014121140100,5
"1587",1304014125520100,1
"1588",1304021025180100,1
"1589",1304021030630100,4
"1590",1304021044120100,1
"1591",1304021102990100,1
"1592",1304021122680100,7
"1593",1304021122680101,4
"1594",1304021122680102,2
"1595",1304135020540100,4
"1596",1304135032540100,1
"1597",1304135057530100,1
"1598",1304135060680100,1
"1599",1304135075690100,1
"1600",1304135089680100,4
"1601",1304135101960100,4
"1602",1304135103840100,3
"1603",1304135113300100,1
"1604",1304135115750100,2
"1605",1304199012930100,2
"1606",1304199023850100,1
"1607",1304199042350100,4
"1608",1304199042350101,1
"1609",1304199042350102,1
"1610",1304199055140100,1
"1611",1304199110640100,2
"1612",1304363012930100,2
"1613",1304363015750100,5
"1614",1304363023850100,3
"1615",1304363051650100,1
"1616",1304363055140100,2
"1617",1304363082030100,3
"1618",1304411064920100,3
"1619",1304411104200100,4
"1620",1304411104200101,1
"1621",1304411109060100,3
"1622",1304411117610100,1
"1623",1304411118450100,4
"1624",1304495001240100,2
"1625",1304495011670100,4
"1626",1304495040580100,4
"1627",1304495073230100,3
"1628",1304495082450100,1
"1629",1304495106930100,2
"1630",1304495106930101,1
"1631",1304495118450100,3
"1632",1304532051770100,2
"1633",1304532067860100,4
"1634",1304532086440100,3
"1635",1304532089680100,4
"1636",1304532091130100,2
"1637",1304644011670100,2
"1638",1304644025180100,4
"1639",1304644034710100,2
"1640",1304644039370100,1
"1641",1304644039590100,2
"1642",1304644040580100,3
"1643",1304644063150100,4
"1644",1304644102990100,4
"1645",1304644106580100,1
"1646",1304661031690100,2
"1647",1304661032540100,5
"1648",1304661043310100,3
"1649",1304661051020100,2
"1650",1304661073230100,1
"1651",1304661118740100,1
"1652",1304725014970100,1
"1653",1304725017070100,4
"1654",1304725052310100,3
"1655",1304725082030100,1
"1656",1304725095380100,1
"1657",1304796010270100,2
"1658",1304796023470100,1
"1659",1304796067050100,1
"1660",1304796067050200,1
"1661",1304796067860100,1
"1662",1304796091130100,3
"1663",1304796094370100,2
"1664",1304796104200100,5
"1665",1304796121140100,2
"1666",1304796125520100,3
"1667",1304833017600100,1
"1668",1304833042000100,5
"1669",1304833042000101,1
"1670",1304833051020100,1
"1671",1304833075690100,4
"1672",1304833103840100,1
"1673",1304833112370100,2
"1674",1304833113300100,3
"1675",1304833125520100,2
"1676",1304850001240100,3
"1677",1304850017600100,3
"1678",1304850020060100,5
"1679",1304850025180100,1
"1680",1304850059550100,2
"1681",1304850073510100,3
"1682",1304850078730100,4
"1683",1304850092030100,1
"1684",1304958001240100,2
"1685",1304958017390100,2
"1686",1304958078730100,2
"1687",1304958081230100,2
"1688",1304958095380100,4
"1689",1304958106930100,1
"1690",1304958113300100,1
"1691",1305191018040100,2
"1692",1305191020920100,2
"1693",1305191032540100,4
"1694",1305191039370100,2
"1695",1305191044120100,2
"1696",1305191095500100,4
"1697",1305191099390100,2
"1698",1305459025180100,2
"1699",1305459039370100,4
"1700",1305459059550100,2
"1701",1305459073510100,1
"1702",1305459086440100,2
"1703",1305459108800100,1
"1704",1305464014970100,1
"1705",1305464086440100,2
"1706",1305464099400100,1
"1707",1305464101420100,1
"1708",1305464118640100,1
"1709",1305537013160100,3
"1710",1305537026420100,2
"1711",1305537027210100,1
"1712",1305537034710100,4
"1713",1305537040950100,2
"1714",1305537063150100,1
"1715",1305537099390100,2
"1716",1305537110640100,2
"1717",1305579010270100,1
"1718",1305579020920100,4
"1719",1305579099390100,4
"1720",1305685027210100,2
"1721",1305685032540100,2
"1722",1305685034710100,1
"1723",1305685039370100,5
"1724",1305686020540100,4
"1725",1305686058220100,4
"1726",1305686073230100,4
"1727",1305686082450100,1
"1728",1305686113300100,2
"1729",1306083039590100,2
"1730",1306083042000100,9
"1731",1306083057590100,3
"1732",1306083084110100,4
"1733",1306083101960100,2
"1734",1306083115750100,6
"1735",1306124012930100,1
"1736",1306124023850100,2
"1737",1306124082030100,2
"1738",1306124092030100,2
"1739",1306124118740100,1
"1740",1306124122000100,2
"1741",1306124123980100,3
"1742",1306457010270100,3
"1743",1306457010270101,2
"1744",1306457010270200,1
"1745",1306457015750100,2
"1746",1306457023850100,4
"1747",1306457099400100,5
"1748",1306457122000100,2
"1749",1306457124040100,1
"1750",1306477011670100,4
"1751",1306477016060100,6
"1752",1306477023850100,1
"1753",1306477034710100,6
"1754",1306477040580100,1
"1755",1306477059550100,1
"1756",1306477092030100,2
"1757",1306477112370100,5
"1758",1306791010270100,2
"1759",1306791034710100,1
"1760",1306791051770100,4
"1761",1306791104200100,1
"1762",1306791109060100,1
"1763",1306791115750100,2
"1764",1306791123980100,2
"1765",1306865016700100,5
"1766",1306865023470100,2
"1767",1306865034710100,2
"1768",1306865067050100,4
"1769",1306865089250100,2
"1770",1306865101960100,4
"1771",1306865110640100,2
"1772",1306947020540100,2
"1773",1306947040950100,5
